,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
2577,Lexus,2007,Nigerian Used,145070,3500,Petrol,Automatic,"3,780,000",
2578,Kia,2014,Nigerian Used,151468,1600,Petrol,Automatic,"3,640,000",
2579,Toyota,2008,Nigerian Used,264622,1800,Petrol,Automatic,"3,328,000",
2580,Honda,2005,Nigerian Used,507457,2400,Petrol,Automatic,"1,360,000",
2581,BMW,2006,Nigerian Used,375363,3000,Petrol,Automatic,"1,785,000",
2582,Toyota,1998,Nigerian Used,247749,3000,Petrol,Automatic,"1,430,000",
2583,Pontiac,2009,Foreign Used,189435,2400,Petrol,Automatic,"3,990,000",
2584,Kia,2003,Nigerian Used,158992,3500,Petrol,Automatic,"1,285,000",SUV
2585,Lexus,2007,Nigerian Used,147470,3500,Petrol,Automatic,"6,240,000",
2586,Peugeot,2006,Nigerian Used,99999999,1400,Petrol,Manual,"1,248,000",
2587,Toyota,2012,Foreign Used,98358,3500,Petrol,Automatic,"13,520,000",SUV
2588,Lexus,2007,Nigerian Used,122895,3500,Petrol,Automatic,"2,415,000",
2589,Mercedes-Benz,2007,Nigerian Used,98229,3000,Petrol,Automatic,"1,785,000",
2590,Mitsubishi,2001,Nigerian Used,1,3000,Petrol,Automatic,"1,575,000",SUV
2591,Mercedes-Benz,2003,Nigerian Used,360543,2000,Petrol,Automatic,"1,680,000",
2592,Honda,1995,Nigerian Used,224465,2200,Petrol,Automatic,"1,470,000",
2593,Mercedes-Benz,2006,Nigerian Used,232153,2000,Petrol,Automatic,"1,680,000",
2594,Dodge,2011,Nigerian Used,278920,3600,Petrol,Automatic,"7,275,000",SUV
2595,Toyota,2007,Nigerian Used,273232,1800,Petrol,Manual,"1,768,000",
2596,Kia,2006,Nigerian Used,117685,3500,Petrol,Automatic,"1,785,000",SUV
2597,Lexus,2007,Nigerian Used,122895,3500,Petrol,Automatic,"2,415,000",
2598,Toyota,1998,Nigerian Used,127898,3500,Petrol,Automatic,"1,352,000",
2599,Mercedes-Benz,2005,Nigerian Used,212112,3500,Petrol,Automatic,"1,615,000",
2600,Toyota,2016,Nigerian Used,43001,2500,Petrol,Automatic,"10,520,000",
2601,Toyota,2004,Nigerian Used,2999999,18000,Petrol,Automatic,"1,595,000",
2602,Honda,2004,Nigerian Used,243165,240000,Petrol,Automatic,"1,260,000",
2603,Toyota,2003,Nigerian Used,312549,2400,Petrol,Automatic,"1,470,000",
2604,Mercedes-Benz,1998,Nigerian Used,268324,2300,Petrol,Automatic,"1,365,000",
2605,Mercedes-Benz,2011,Foreign Used,137469,3500,Petrol,Automatic,"7,875,000",SUV
2606,Land Rover,2008,Nigerian Used,154807,4400,Petrol,Automatic,"4,200,000",SUV
2607,Acura,2002,Nigerian Used,295494,3500,Petrol,Automatic,"2,600,000",SUV
2608,Kia,2013,Nigerian Used,90020,2000,Petrol,Automatic,"8,840,000",SUV
2609,Toyota,2003,Nigerian Used,137744,3000,Petrol,Automatic,"2,288,000",SUV
2610,Lexus,2007,Nigerian Used,100121,3500,Petrol,Automatic,"4,264,000",
2611,Mercedes-Benz,2006,Nigerian Used,380045,3500,Petrol,Automatic,"3,150,000",SUV
2612,Toyota,2015,Nigerian Used,79850,3500,Petrol,Automatic,"14,560,000",SUV
2613,Toyota,1999,Nigerian Used,277649,2200,Petrol,Automatic,"1,050,000",
2614,Toyota,2013,Nigerian Used,112693,1800,Petrol,Automatic,"3,952,000",
2615,Toyota,2005,Nigerian Used,117466,1800,Petrol,Automatic,"3,120,000",
2616,Mercedes-Benz,2006,Nigerian Used,232937,2000,Petrol,Automatic,"1,470,000",
2617,Toyota,1999,Nigerian Used,350829,2200,Petrol,Automatic,"1,155,000",
2618,Kia,2011,Nigerian Used,124551,1100,Petrol,Manual,"1,365,000",
2619,Honda,2010,Nigerian Used,189997,3500,Petrol,Automatic,"3,640,000",SUV
2620,Toyota,2000,Nigerian Used,253121,4700,Petrol,Automatic,"3,360,000",SUV
2621,Honda,2008,Nigerian Used,86199,2400,Petrol,Automatic,"1,470,000",
2622,Toyota,1998,Nigerian Used,235724,2200,Petrol,Automatic,"1,155,000",
2623,Toyota,2008,Foreign Used,333965,2400,Petrol,Automatic,"5,250,000",SUV
2624,Lexus,2007,Nigerian Used,146223,3500,Petrol,Automatic,"4,732,000",
2625,Lexus,2006,Nigerian Used,167329,3000,Petrol,Automatic,"3,328,000",
2626,Mercedes-Benz,2011,Foreign Used,200657,3000,Petrol,Automatic,"6,780,000",
2627,BMW,2004,Nigerian Used,250257,300000,Petrol,Automatic,"1,785,000",
2628,Toyota,2001,Nigerian Used,123523,2500,Petrol,Automatic,"1,260,000",
2629,Toyota,2018,Nigerian Used,33945,2500,Petrol,Automatic,"13,520,000",
2630,Honda,2009,Nigerian Used,87018,3500,Petrol,Automatic,"3,952,000",SUV
2631,Lexus,2009,Nigerian Used,,2500,Petrol,Automatic,"2,100,000",
2632,Mazda,2008,Nigerian Used,236835,2300,Petrol,Automatic,"1,725,000",
2633,Toyota,2006,Nigerian Used,251907,1800,Petrol,Automatic,"2,820,000",
2634,Honda,2006,Foreign Used,101972,3500,Petrol,Automatic,"5,200,000",SUV
2635,BMW,2007,Nigerian Used,246119,3000,Petrol,Automatic,"3,150,000",
2636,Lexus,2010,Nigerian Used,178280,3500,Hybrid,Automatic,"7,875,000",SUV
2637,Hyundai,2014,Foreign Used,243435,2400,Petrol,Automatic,"7,280,000",
2638,Toyota,2007,Nigerian Used,335906,2400,Petrol,Automatic,"2,835,000",
2639,Toyota,2011,Foreign Used,212911,1800,Petrol,Automatic,"5,200,000",
2640,Lexus,2008,Nigerian Used,139481,3500,Petrol,Automatic,"6,240,000",SUV
2641,Honda,2002,Nigerian Used,432239,2400,Petrol,Automatic,"1,665,000",SUV
2642,Renault,2002,Nigerian Used,409246,1600,Petrol,Manual,"1,260,000",
2643,Mercedes-Benz,2013,Nigerian Used,79024,3500,Petrol,Automatic,"5,250,000",
2644,Toyota,2007,Nigerian Used,109191,3500,Petrol,Automatic,"2,620,000",
2645,Honda,2002,Nigerian Used,258441,2400,Petrol,Automatic,"1,575,000",SUV
2646,Mazda,2003,Nigerian Used,368167,3000,Petrol,Automatic,"1,417,500",SUV
2647,Hyundai,2004,Nigerian Used,226555,2400,Petrol,Automatic,"1,260,000",
2648,Toyota,2004,Nigerian Used,228822,3300,Petrol,Automatic,"3,120,000",SUV
2649,Honda,2001,Nigerian Used,450393,2000,Petrol,Automatic,"1,768,000",SUV
2650,Mercedes-Benz,2001,Nigerian Used,185406,1900,Petrol,Manual,"1,365,000",
2651,Mazda,2005,Nigerian Used,327637,3000,Petrol,Automatic,"2,100,000",
2652,Honda,2013,Foreign Used,13856,1500,Hybrid,Automatic,"4,760,000",
2653,Lexus,2006,Nigerian Used,214306,3000,Petrol,Automatic,"2,160,000",
2654,Lexus,2011,Nigerian Used,104330,4600,Petrol,Automatic,"12,720,000",SUV
2655,Toyota,2012,Nigerian Used,149415,2500,Petrol,Automatic,"6,300,000",SUV
2656,Kia,2013,Nigerian Used,239626,1600,Petrol,Automatic,"2,100,000",
2657,Hyundai,2012,Nigerian Used,187281,1400,Petrol,Manual,"1,470,000",
2658,Subaru,2009,Foreign Used,304751,3600,Petrol,Automatic,"6,300,000",SUV
2659,Toyota,2007,Foreign Used,500544,3500,Petrol,Automatic,"5,720,000",
2660,Toyota,2006,Nigerian Used,108899,1400,Petrol,Automatic,"1,380,000",
2661,Mercedes-Benz,2000,Nigerian Used,288097,1600,Petrol,Automatic,"1,375,000",
2662,Toyota,2009,Foreign Used,170458,2400,Petrol,Automatic,"4,300,000",
2663,Toyota,2001,Nigerian Used,366544,3000,Petrol,Automatic,"1,268,000",SUV
2664,Acura,2003,Nigerian Used,142745,3500,Petrol,Automatic,"2,080,000",
2665,Mitsubishi,2005,Nigerian Used,152024,2800,Petrol,Manual,"3,885,000",
2666,Honda,2003,Nigerian Used,174810,3000,Petrol,Automatic,"1,155,000",
2667,Honda,2008,Nigerian Used,300172,2400,Petrol,Automatic,"1,890,000",
2668,Chevrolet,2006,Nigerian Used,128794,1600,Petrol,Automatic,"1,155,000",
2669,Ford,2004,Nigerian Used,170932,3000,Petrol,Automatic,"1,050,000",SUV
2670,Mini,2005,Nigerian Used,172555,1600,Petrol,Automatic,"3,150,000",
2671,Toyota,2008,Nigerian Used,213675,1300,Petrol,Manual,"1,365,000",
2672,Mitsubishi,2009,Foreign Used,213850,2000,Petrol,Automatic,"3,210,000",
2673,Toyota,2009,Nigerian Used,180386,1800,Petrol,Automatic,"3,045,000",
2674,Audi,2000,Nigerian Used,198759,2000,Petrol,Manual,"1,050,000",
2675,Toyota,2010,Nigerian Used,57490,1800,Petrol,Automatic,"3,848,000",
2676,Honda,2000,Nigerian Used,230261,3500,Petrol,Automatic,"2,100,000",
2677,Ford,2014,Nigerian Used,81173,2000,Petrol,Automatic,"3,190,000",SUV
2678,Toyota,1999,Nigerian Used,,2400,Petrol,Automatic,"1,248,000",
2679,Toyota,2009,Nigerian Used,457924,2400,Petrol,Automatic,"2,625,000",
2680,Volkswagen,2003,Nigerian Used,191902,1800,Petrol,Automatic,"1,050,000",
2681,Honda,2003,Nigerian Used,239787,2400,Petrol,Automatic,"1,664,000",
2682,Lexus,2003,Nigerian Used,196181,3000,Petrol,Automatic,"2,500,000",
2683,Lexus,2004,Nigerian Used,,3300,Petrol,Automatic,"3,990,000",SUV
2684,Geely,2008,Nigerian Used,690255,2000,Petrol,Manual,"1,575,000",
2685,BMW,2006,Nigerian Used,237351,3000,Petrol,Automatic,"1,260,000",SUV
2686,Toyota,2016,Nigerian Used,80077,1800,Petrol,CVT,"4,935,000",
2687,Geely,2008,Nigerian Used,690255,2000,Petrol,Manual,"1,575,000",
2688,Lexus,2003,Nigerian Used,196181,3000,Petrol,Automatic,"2,500,000",
2689,Toyota,2005,Foreign Used,252371,1800,Petrol,Automatic,"3,885,000",
2690,Infiniti,2011,Nigerian Used,90444,5600,Petrol,Automatic,"6,260,000",SUV
2691,Hyundai,2012,Nigerian Used,88492,1800,Petrol,Automatic,"5,780,000",
2692,Honda,2004,Nigerian Used,415171,2400,Petrol,Automatic,"1,560,000",
2693,Volvo,2000,Nigerian Used,318288,2400,Petrol,Automatic,"1,260,000",
2694,Honda,1999,Nigerian Used,252842,2300,Petrol,Automatic,"1,050,000",
2695,Ford,2004,Nigerian Used,263350,3000,Petrol,Automatic,"1,060,000",SUV
2696,Honda,2012,Nigerian Used,86522,3500,Petrol,Automatic,"3,675,000",
2697,Toyota,2007,Nigerian Used,234978,1800,Petrol,Automatic,"1,575,000",
2698,Nissan,2015,Nigerian Used,120746,1500,Petrol,Automatic,"2,045,000",
2699,Nissan,2002,Nigerian Used,282548,2500,Petrol,Automatic,"892,500",
2700,Toyota,2006,Nigerian Used,429898,1800,Petrol,Automatic,"2,912,000",
2701,Toyota,2003,Nigerian Used,242892,1800,Petrol,Automatic,"2,392,000",
2702,Toyota,2010,Nigerian Used,303692,1800,Hybrid,Automatic,"3,200,000",
2703,Chevrolet,1999,Nigerian Used,15546,3400,Petrol,Automatic,"1,050,000",
2704,Honda,2003,Nigerian Used,187793,2400,Petrol,Automatic,"1,456,000",
2705,Toyota,2007,Nigerian Used,302766,1800,Petrol,Automatic,"2,704,000",
2706,Toyota,2005,Foreign Used,208707,1800,Petrol,Automatic,"3,744,000",
2707,Toyota,2007,Nigerian Used,162646,3500,Petrol,Automatic,"2,600,000",
2708,Toyota,2006,Foreign Used,137585,1000,Petrol,Manual,"2,625,000",
2709,Honda,2002,Nigerian Used,243431,2400,Petrol,Manual,"1,050,000",SUV
2710,Nissan,2010,Foreign Used,488539,2500,Petrol,CVT,"2,940,000",
2711,Toyota,2004,Nigerian Used,160910,1800,Petrol,Automatic,"2,600,000",
2712,Peugeot,2004,Nigerian Used,328554,2000,Petrol,Manual,"945,000",
2713,Toyota,2013,Nigerian Used,89025,3500,Petrol,Automatic,"7,800,000",SUV
2714,Honda,2010,Nigerian Used,154065,1500,Petrol,Automatic,"2,625,000",
2715,Honda,2002,Nigerian Used,294000,2400,Petrol,Automatic,"1,010,000",
2716,Kia,2014,Nigerian Used,58088,1400,Petrol,Automatic,"3,020,000",
2717,Toyota,2002,Nigerian Used,236002,2400,Petrol,Automatic,"2,080,000",
2718,Honda,2008,Nigerian Used,239839,3000,Petrol,Automatic,"2,912,000",
2719,Mazda,2000,Nigerian Used,196888,180000,Petrol,Automatic,"1,050,000",
2720,Hyundai,2007,Nigerian Used,179758,2000,Petrol,Automatic,"1,180,000",
2721,Toyota,2003,Nigerian Used,489949,2400,Petrol,Automatic,"1,890,000",
2722,Hyundai,2009,Nigerian Used,148355,2500,Petrol,Automatic,"1,165,000",
2723,Toyota,2005,Nigerian Used,131315,2000,Petrol,Automatic,"2,808,000",
2724,Hyundai,2015,Nigerian Used,114412,1800,Petrol,Automatic,"3,045,000",
2725,Honda,2005,Nigerian Used,218415,2400,Petrol,Automatic,"2,288,000",
2726,Toyota,2004,Nigerian Used,176983,1800,Petrol,Manual,"1,050,000",
2727,Nissan,2010,Nigerian Used,457833,1600,Petrol,Manual,"855,000",
2728,Honda,2003,Nigerian Used,196508,2400,Petrol,Automatic,"1,155,000",
2729,Honda,2008,Nigerian Used,123010,1500,Petrol,Manual,"1,890,000",
2730,Toyota,1997,Nigerian Used,223565,22000,Petrol,Automatic,"1,612,000",
2731,Infiniti,2003,Nigerian Used,98981,3500,Petrol,Automatic,"845,000",
2732,BMW,2003,Nigerian Used,371149,3000,Petrol,Automatic,"1,995,000",
2733,Toyota,1998,Nigerian Used,198815,220000,Petrol,Automatic,"1,050,000",
2734,Honda,2006,Nigerian Used,160535,3500,Petrol,Automatic,"2,808,000",SUV
2735,Honda,2007,Nigerian Used,202474,1800,Petrol,Automatic,"1,260,000",
2736,Toyota,1998,Nigerian Used,,2200,Petrol,Automatic,"1,248,000",
2737,Infiniti,2008,Nigerian Used,104976,4500,Petrol,Automatic,"3,150,000",
2738,Honda,1999,Nigerian Used,152497,1800,Petrol,Automatic,"936,000",
2739,Honda,2008,Nigerian Used,196115,,Petrol,Manual,"1,260,000",
2740,Lexus,1999,Nigerian Used,421038,3000,Petrol,Automatic,"1,575,000",
2741,Mazda,2002,Nigerian Used,158056,2500,Petrol,Automatic,"945,000",
2742,Toyota,2007,Nigerian Used,168443,1800,Petrol,Automatic,"1,365,000",
2743,Infiniti,2000,Nigerian Used,176332,3300,Petrol,Automatic,"1,075,000",SUV
2744,Volkswagen,2009,Nigerian Used,180592,1600,Petrol,Automatic,"2,625,000",
2745,Toyota,1997,Nigerian Used,434462,2200,Petrol,Automatic,"1,155,000",
2746,Kia,2013,Nigerian Used,108769,2000,Petrol,Manual,"1,995,000",
2747,Mercedes-Benz,1997,Foreign Used,259216,2300,Petrol,Automatic,"3,360,000",
2748,Honda,2006,Nigerian Used,98039,1800,Petrol,Automatic,"1,270,000",
2749,Toyota,2006,Nigerian Used,232828,1800,Petrol,Automatic,"1,860,000",
2750,Honda,2003,Foreign Used,115375,1600,Petrol,Automatic,"1,680,000",
2751,Honda,2006,Nigerian Used,189929,2400,Petrol,Automatic,"1,976,000",
2752,Honda,1996,Nigerian Used,539853,2000,Petrol,Automatic,"1,260,000",
2753,Hyundai,2007,Nigerian Used,212144,3300,Petrol,Automatic,"1,365,000",
2754,Honda,2006,Nigerian Used,78577,1800,Petrol,Automatic,"1,976,000",
2755,Toyota,1998,Nigerian Used,,1800,Petrol,Automatic,"997,500",
2756,Hyundai,2000,Nigerian Used,381650,3000,Petrol,Automatic,"1,050,000",
2757,Nissan,1997,Nigerian Used,294825,2000,Petrol,Manual,"1,050,000",
2758,Honda,2001,Nigerian Used,257070,1600,Petrol,Automatic,"1,102,500",
2759,Nissan,1999,Nigerian Used,339992,1800,Petrol,Manual,"936,000",
2760,Honda,2008,Nigerian Used,289689,1800,Petrol,Automatic,"1,575,000",
2761,Volkswagen,2004,Nigerian Used,210078,1600,Petrol,Manual,"910,000",
2762,Mercedes-Benz,2011,Nigerian Used,84767,5500,Petrol,Automatic,"3,950,000",SUV
2763,Honda,2006,Nigerian Used,185911,1800,Petrol,Automatic,"1,417,500",
2764,Nissan,2000,Nigerian Used,125998,1600,Petrol,Automatic,"892,500",
2765,Nissan,2005,Nigerian Used,176097,2500,Petrol,Automatic,"945,000",
2766,Kia,2013,Nigerian Used,88701,1600,Petrol,Automatic,"2,310,000",
2767,Toyota,2009,Nigerian Used,174367,2400,Petrol,Automatic,"3,640,000",
2768,Honda,2010,Nigerian Used,180961,1400,Petrol,Manual,"1,800,000",
2769,Honda,1998,Nigerian Used,241008,2000,Petrol,Automatic,"837,500",
2770,Lexus,2007,Nigerian Used,100163,3500,Petrol,Automatic,"7,280,000",
2771,Toyota,2008,Nigerian Used,114262,3500,Petrol,Automatic,"3,848,000",
2772,GAC,2019,Nigerian Used,20569,2000,Petrol,Automatic,"11,550,000",SUV
2773,Mercedes-Benz,2014,Nigerian Used,56481,3500,Petrol,Automatic,"16,120,000",SUV
2774,Nissan,2007,Nigerian Used,140861,4000,Petrol,Automatic,"2,940,000",SUV
2775,Chevrolet,2006,Nigerian Used,129532,2500,Petrol,Automatic,"840,000",
2776,Nissan,2000,Nigerian Used,215346,2400,Petrol,Manual,"735,000",
2777,Honda,2002,Nigerian Used,,2300,Petrol,Automatic,"682,500",
2778,Mercedes-Benz,2013,Nigerian Used,142225,4700,Petrol,Automatic,"15,600,000",SUV
2779,Toyota,2007,Nigerian Used,159159,2400,Petrol,Automatic,"3,640,000",
2780,Honda,1995,Nigerian Used,231545,2500,Petrol,Manual,"682,500",
2781,Toyota,2011,Foreign Used,331424,2500,Petrol,Automatic,"5,040,000",
2782,Toyota,1994,Nigerian Used,295413,1600,Petrol,Automatic,"840,000",SUV
2783,Land Rover,2012,Foreign Used,157782,2000,Petrol,CVT,"9,450,000",SUV
2784,Ford,2004,Foreign Used,,5700,Petrol,Automatic,"3,275,000",
2785,Toyota,2013,Nigerian Used,140635,3500,Petrol,Automatic,"9,880,000",SUV
2786,Toyota,2015,Foreign Used,60286,3500,Petrol,Automatic,"15,600,000",SUV
2787,Toyota,2012,Foreign Used,130781,2700,Petrol,Automatic,"9,975,000",SUV
2788,Toyota,2010,Nigerian Used,79354,2500,Petrol,Automatic,"3,848,000",
2789,Ford,2006,Foreign Used,412029,4600,Petrol,Automatic,"5,250,000",
2790,Toyota,2012,Foreign Used,172387,3500,Petrol,Automatic,"7,035,000",SUV
2791,Toyota,2011,Foreign Used,140842,2500,Petrol,Automatic,"4,992,000",
2792,Mercedes-Benz,2008,Nigerian Used,124794,3500,Petrol,Automatic,"5,200,000",SUV
2793,Toyota,2011,Foreign Used,63713,350000,Petrol,Automatic,"7,350,000",
2794,Toyota,2015,Foreign Used,182190,3500,Petrol,Automatic,"18,720,000",SUV
2795,Toyota,2013,Foreign Used,137918,3500,Petrol,Automatic,"8,100,000",
2796,Toyota,2008,Foreign Used,248028,3500,Petrol,Automatic,"5,200,000",SUV
2797,Toyota,2009,Foreign Used,178543,2500,Petrol,Automatic,"4,888,000",
2798,Lexus,2005,Nigerian Used,231791,3300,Petrol,Automatic,"3,536,000",
2799,Toyota,2005,Nigerian Used,46438,3300,Petrol,Automatic,"3,640,000",SUV
2800,Toyota,2011,Foreign Used,88333,2500,Petrol,Automatic,"4,992,000",
2801,Toyota,2008,Foreign Used,169440,3500,Petrol,Automatic,"6,032,000",SUV
2802,Mercedes-Benz,2014,Foreign Used,101487,2000,Petrol,Automatic,"10,500,000",
2803,Honda,2010,Foreign Used,,3500,Petrol,Automatic,"6,240,000",
2804,Hyundai,2007,Foreign Used,140588,3300,Petrol,Automatic,"4,264,000",SUV
2805,Toyota,2012,Foreign Used,204665,4000,Petrol,Automatic,"13,000,000",
2806,Ford,2010,Nigerian Used,133160,3500,Petrol,Automatic,"5,200,000",SUV
2807,Toyota,2010,Nigerian Used,208435,3500,Petrol,Automatic,"7,280,000",SUV
2808,Toyota,2013,Nigerian Used,184567,1800,Petrol,Automatic,"4,472,000",
2809,Toyota,2006,Foreign Used,121904,3300,Petrol,Automatic,"5,304,000",SUV
2810,Lexus,2004,Foreign Used,202365,3300,Petrol,Automatic,"6,240,000",SUV
2811,Toyota,2010,Foreign Used,187274,3500,Petrol,Automatic,"7,072,000",
2812,Toyota,2007,Foreign Used,180398,2400,Petrol,Automatic,"4,368,000",
2813,Mercedes-Benz,2008,Nigerian Used,225391,5500,Petrol,Automatic,"6,240,000",
2814,Lexus,2004,Nigerian Used,305087,4700,Petrol,Automatic,"5,200,000",SUV
2815,Land Rover,2007,Nigerian Used,13172,4400,Petrol,Automatic,"5,250,000",
2816,Toyota,2011,Nigerian Used,235530,1800,Petrol,Automatic,"4,160,000",
2817,Lexus,2009,Foreign Used,113298,3500,Petrol,Automatic,"5,824,000",
2818,Toyota,2005,Foreign Used,115237,3300,Petrol,Automatic,"5,200,000",
2819,Toyota,2013,Nigerian Used,176845,3500,Petrol,Automatic,"8,320,000",SUV
2820,Toyota,2019,Nigerian Used,78836,2500,Petrol,Automatic,"19,950,000",SUV
2821,Toyota,2008,Nigerian Used,101740,3500,Petrol,Automatic,"3,432,000",SUV
2822,Toyota,2003,Foreign Used,135586,3000,Petrol,Automatic,"3,640,000",
2823,Lexus,2008,Foreign Used,90453,3500,Petrol,Automatic,"5,320,000",
2824,Lexus,2007,Nigerian Used,171774,3500,Petrol,Automatic,"4,680,000",
2825,Lexus,2012,Nigerian Used,93891,3500,Petrol,Automatic,"4,830,000",
2826,Toyota,2018,Nigerian Used,96832,2400,Petrol,Automatic,"9,480,000",SUV
2827,Toyota,2004,Foreign Used,173541,2400,Petrol,Automatic,"3,432,000",
2828,Mercedes-Benz,2015,Foreign Used,190355,2000,Petrol,Automatic,"13,000,000",
2829,Mercedes-Benz,2009,Foreign Used,52133,3000,Petrol,Automatic,"6,300,000",
2830,Toyota,2011,Foreign Used,121540,2500,Petrol,Automatic,"4,992,000",
2831,Toyota,2007,Nigerian Used,270248,1800,Petrol,Automatic,"3,640,000",
2832,Lexus,2010,Nigerian Used,225619,3500,Petrol,Automatic,"4,200,000",
2833,Lexus,2009,Nigerian Used,142346,2500,Petrol,Automatic,"5,200,000",
2834,Toyota,2009,Nigerian Used,339273,3500,Petrol,Automatic,"3,328,000",
2835,Toyota,2008,Nigerian Used,170919,2400,Petrol,Automatic,"2,912,000",
2836,Mercedes-Benz,2013,Nigerian Used,271535,3500,Petrol,Automatic,"11,440,000",
2837,Toyota,2021,Brand New,762,2700,Petrol,Automatic,"48,300,000",SUV
2838,Toyota,2012,Nigerian Used,101949,2400,Petrol,Automatic,"4,680,000",
2839,Ford,2008,Nigerian Used,259900,3500,Petrol,Automatic,"3,328,000",SUV
2840,Ford,2011,Nigerian Used,136731,3500,Petrol,Automatic,"4,210,000",SUV
2841,Toyota,2009,Nigerian Used,149467,3500,Petrol,Automatic,"6,240,000",SUV
2842,Mazda,2009,Foreign Used,384535,3700,Petrol,Automatic,"5,928,000",SUV
2843,Ford,2013,Foreign Used,51603,1600,Petrol,Automatic,"9,975,000",
2844,Toyota,2007,Nigerian Used,386283,3300,Petrol,Automatic,"3,640,000",SUV
2845,Toyota,2010,Foreign Used,115620,1800,Petrol,Automatic,"4,315,000",
2846,Toyota,2010,Foreign Used,168007,2500,Petrol,Automatic,"4,992,000",
2847,Toyota,2012,Nigerian Used,91473,2500,Petrol,Automatic,"4,680,000",
2848,Toyota,2013,Foreign Used,219135,2500,Petrol,Automatic,"5,250,000",
2849,Toyota,2009,Nigerian Used,100271,3500,Petrol,Automatic,"4,004,000",SUV
2850,Mercedes-Benz,2015,Foreign Used,55296,3500,Petrol,Automatic,"15,330,000",SUV
2851,Toyota,2007,Nigerian Used,100968,2400,Petrol,Automatic,"2,730,000",
2852,Toyota,2009,Nigerian Used,92860,1800,Petrol,Automatic,"3,848,000",
2853,Mercedes-Benz,2011,Nigerian Used,141162,300000,Petrol,Automatic,"4,680,000",
2854,Mercedes-Benz,2015,Foreign Used,57754,5500,Petrol,Automatic,"57,750,000",SUV
2855,Ford,2014,Nigerian Used,249599,2000,Petrol,Automatic,"7,800,000",SUV
2856,Toyota,2019,Foreign Used,74177,2000,Petrol,Automatic,"19,950,000",SUV
2857,Honda,2007,Foreign Used,356854,3500,Petrol,Automatic,"3,636,000",SUV
2858,Toyota,2002,Nigerian Used,31361,3000,Petrol,Automatic,"3,120,000",SUV
2859,Mercedes-Benz,2010,Nigerian Used,223912,3500,Petrol,Automatic,"8,640,000",SUV
2860,Toyota,2014,Nigerian Used,131885,1800,Petrol,CVT,"5,375,000",
2861,Ford,2010,Nigerian Used,134846,4000,Petrol,Automatic,"6,375,000",
2862,Toyota,2012,Nigerian Used,142717,3500,Petrol,Automatic,"5,250,000",SUV
2863,Mercedes-Benz,2009,Nigerian Used,111719,3500,Petrol,Automatic,"4,160,000",
2864,Toyota,2003,Nigerian Used,185448,2400,Petrol,Automatic,"2,080,000",
2865,Honda,2010,Foreign Used,140352,3500,Petrol,Automatic,"4,160,000",
2866,Honda,2007,Foreign Used,174187,3500,Petrol,Automatic,"4,160,000",SUV
2867,Toyota,2002,Nigerian Used,315781,2400,Petrol,Automatic,"2,600,000",
2868,Lexus,2000,Foreign Used,379422,4700,Petrol,Automatic,"3,915,000",
2869,Mercedes-Benz,2015,Foreign Used,156,2000,Petrol,Automatic,"10,500,000",
2870,Ford,2012,Nigerian Used,141694,3500,Petrol,Automatic,"4,962,000",SUV
2871,Toyota,2006,Nigerian Used,169566,1800,Petrol,Automatic,"2,500,000",
2872,Toyota,2010,Nigerian Used,138782,3500,Petrol,Automatic,"4,992,000",SUV
